id,category_id,localization_code,name,slug
1850,82,tr,Velilerin Kerametleri,miracles-of-the-pious-allies-of-allah-en
1851,82,ur,اولیاء کی کرامات,miracles-of-the-pious-allies-of-allah-en
1852,82,zh,先贤们的奇迹,miracles-of-the-pious-allies-of-allah-en
1853,82,hi,औलिया की करामात (चमत्कार),miracles-of-the-pious-allies-of-allah-en
1854,82,fa,كرامات اولياء,miracles-of-the-pious-allies-of-allah-en
1855,82,am,የወሊዮች ከራማ,miracles-of-the-pious-allies-of-allah-en
1856,82,bs,Kerameti dobrih Allahovih robova (evlija),miracles-of-the-pious-allies-of-allah-en
1857,82,ha,Karamomin Waliyyai,miracles-of-the-pious-allies-of-allah-en
1858,82,ku,ڕێزلێنانەکانی (کەراماتی) پیاوچاوکان,miracles-of-the-pious-allies-of-allah-en
1859,82,nl,Wonderen van de vrome dienaren,miracles-of-the-pious-allies-of-allah-en
1860,82,ro,Miracolele specifice dreptcredincioșilor preacuvioși aleși de Allah,miracles-of-the-pious-allies-of-allah-en
1861,82,si,දේව සෙනෙහෙවන්තයින්ගේ ආශ්චර්යයන්,miracles-of-the-pious-allies-of-allah-en
1862,82,sw,Karama za Mawalii.,miracles-of-the-pious-allies-of-allah-en
1863,82,th,อภินิหารโต๊ะวะลี,miracles-of-the-pious-allies-of-allah-en
1864,82,vi,Các vinh dự của người Wali,miracles-of-the-pious-allies-of-allah-en
1865,83,ar,الحياة البرزخية,the-barzakh-life-(after-death-period)-en
1866,83,en,The Barzakh Life (After death Period),the-barzakh-life-(after-death-period)-en
1867,83,bn,বারযাখী জীবন,the-barzakh-life-(after-death-period)-en
1868,83,de,Al-Barzach - das Leben im Grab,the-barzakh-life-(after-death-period)-en
1869,83,es,La vida de Barzaj.,the-barzakh-life-(after-death-period)-en
1870,83,fr,La vie intermédiaire dans la tombe,the-barzakh-life-(after-death-period)-en
1871,83,id,Kehidupan di Alam Barzakh,the-barzakh-life-(after-death-period)-en
1872,83,ml,ബർസഖീ ജീവിതം,the-barzakh-life-(after-death-period)-en
1873,83,pt,A vida na sepultura,the-barzakh-life-(after-death-period)-en
1874,83,ru,Жизнь в могиле,the-barzakh-life-(after-death-period)-en
1875,83,ta,கப்ர் வாழ்க்கை,the-barzakh-life-(after-death-period)-en
1876,83,tr,Berzah Hayatı,the-barzakh-life-(after-death-period)-en
1877,83,ur,برزخی زندگی,the-barzakh-life-(after-death-period)-en
1878,83,zh,坟墓的生活,the-barzakh-life-(after-death-period)-en
1879,83,hi,बर्ज़ख़ का जीवन,the-barzakh-life-(after-death-period)-en
1880,83,it,La vita nell'oltretomba,the-barzakh-life-(after-death-period)-en
1881,83,fa,زندگى برزخى,the-barzakh-life-(after-death-period)-en
1882,83,am,የቀብር (የበርዘኽ) ህይወት,the-barzakh-life-(after-death-period)-en
1883,83,az,Bərzəx həyatı,the-barzakh-life-(after-death-period)-en
1884,83,bs,Zagrobni život,the-barzakh-life-(after-death-period)-en
1885,83,cs,život mezi smrtí a vzkříšením,the-barzakh-life-(after-death-period)-en
1886,83,ha,Rayuwar Barzahu,the-barzakh-life-(after-death-period)-en
1887,83,ku,ژیانی بەرزەخ (ژیانی ناو گۆڕ),the-barzakh-life-(after-death-period)-en
1888,83,nl,Het leven in het graf,the-barzakh-life-(after-death-period)-en
1889,83,ps,برزخي ژوند,the-barzakh-life-(after-death-period)-en
1890,83,ro,Viața din Barzakh (perioada următoare moarții),the-barzakh-life-(after-death-period)-en
1891,83,si,මිනීවළ ජීවිතය,the-barzakh-life-(after-death-period)-en
1892,83,so,Nolosha Guursiga,the-barzakh-life-(after-death-period)-en
1893,83,sq,Jeta e varrit,the-barzakh-life-(after-death-period)-en
1894,83,sv,Livet i graven,the-barzakh-life-(after-death-period)-en
1895,83,sw,Maisha ya Barzakhi(Baada ya kufa),the-barzakh-life-(after-death-period)-en
1896,83,tg,Зиндагии барзах,the-barzakh-life-(after-death-period)-en
1897,83,th,ชีวิตหลังความตาย,the-barzakh-life-(after-death-period)-en
1898,83,ug,بەرزەخ ھاياتى-ئۆلگەن ۋاقىتتىن تارتىپ قايتا تىرىلگەنگە قەدەر بولغان ئارىلىق,the-barzakh-life-(after-death-period)-en
1899,83,uz,Барзах ҳаёти,the-barzakh-life-(after-death-period)-en
1900,83,vi,"Cuộc sống nơi cõi Barzakh (cõi chết, hay cõi mộ)",the-barzakh-life-(after-death-period)-en
1901,83,yo,Isẹmi inu sàréè,the-barzakh-life-(after-death-period)-en
1902,84,ar,أشراط الساعة,portents-of-the-hour-en
1903,84,en,Portents of the Hour,portents-of-the-hour-en
1904,84,bn,কিয়ামতের আলামতসমূহ,portents-of-the-hour-en
1905,84,de,Die Vorzeichen des jüngsten Tages,portents-of-the-hour-en
1906,84,es,Las señales de la Hora.,portents-of-the-hour-en
1907,84,fr,Les prodromes de l'Heure,portents-of-the-hour-en
1908,84,id,Tanda-tanda Hari Kiamat,portents-of-the-hour-en
1909,84,ml,അന്ത്യനാളിൻ്റെ അടയാളങ്ങൾ,portents-of-the-hour-en
1910,84,pt,Sinais da hora,portents-of-the-hour-en
1911,84,ru,Признаки наступления Судного Часа,portents-of-the-hour-en
1912,84,ta,மறுமையின் அடையாளங்கள்,portents-of-the-hour-en
1913,84,tr,Kıyamet Alametleri,portents-of-the-hour-en
1914,84,ur,علاماتِ قیامت,portents-of-the-hour-en
1915,84,zh,末日的条件,portents-of-the-hour-en
1916,84,hi,क़यामत की निशानयाँ,portents-of-the-hour-en
1917,84,fa,علامت هاى قيامت,portents-of-the-hour-en
1918,84,am,የትንሳኤ ምልክቶች,portents-of-the-hour-en
1919,84,az,Qiyamət saatının əlamətləri,portents-of-the-hour-en
1920,84,bs,Predznaci Sudnjeg dana,portents-of-the-hour-en
1921,84,cs,Znamení příchodu soudného dne,portents-of-the-hour-en
1922,84,ha,Alamomin tashin Al-qiyama,portents-of-the-hour-en
1923,84,ku,نیشانەکانی ڕوودانی قیامەت,portents-of-the-hour-en
1924,84,nl,Tekenen van het Uur,portents-of-the-hour-en
1925,84,ps,د قیامت نښانې,portents-of-the-hour-en
1926,84,ro,Semnele Ceasului de Apoi,portents-of-the-hour-en
1927,84,si,අවසන් හෝරාවේ සලකුණු,portents-of-the-hour-en
1928,84,so,Calaamadaha Qiyaamaha,portents-of-the-hour-en
1929,84,sq,Shenjat e Kiametit,portents-of-the-hour-en
1930,84,sv,Domedagens tecken,portents-of-the-hour-en
1931,84,sw,Alama za Kiama .,portents-of-the-hour-en
1932,84,th,สัญญาณวันสิ้นโลก,portents-of-the-hour-en
1933,84,ug,قىيامەتنىڭ ئالامەتلىرى,portents-of-the-hour-en
1934,84,uz,Қиёмат аломатлари,portents-of-the-hour-en
1935,84,vi,Các dấu hiệu báo trước của Ngày Tận Thế,portents-of-the-hour-en
1936,84,yo,Àwọn àmì ti aye ba fẹ parẹ,portents-of-the-hour-en
1937,85,ar,الحياة الآخرة,the-hereafter-life-en
1938,85,en,The Hereafter Life,the-hereafter-life-en
1939,85,bn,আখেরাতের জীবন,the-hereafter-life-en
1940,85,de,Das Leben im Jenseits,the-hereafter-life-en
1941,85,es,La vida del Más Allá.,the-hereafter-life-en
1942,85,fr,La vie de l'au-delà,the-hereafter-life-en
1943,85,id,Kehidupan Akhirat,the-hereafter-life-en
1944,85,ml,മരണാനന്തര ജീവിതം,the-hereafter-life-en
1945,85,pt,A vida do Além,the-hereafter-life-en
1946,85,ru,Последняя жизнь,the-hereafter-life-en
1947,85,ta,மறுமை வாழ்வு,the-hereafter-life-en
1948,85,tr,Ahiret Hayatı,the-hereafter-life-en
1949,85,ur,اخروی زندگی,the-hereafter-life-en
1950,85,zh,后世的生活,the-hereafter-life-en
1951,85,hi,आख़िरत (परलोक) का जीवन,the-hereafter-life-en
1952,85,it,La vita nell'aldilà,the-hereafter-life-en
1953,85,fa,زندگى در آخرت,the-hereafter-life-en
1954,85,am,የመጨረሻው ህይወት,the-hereafter-life-en
1955,85,az,Axirət həyatı,the-hereafter-life-en
1956,85,bs,Vječni svijet,the-hereafter-life-en
1957,85,cs,Budoucí život,the-hereafter-life-en
1958,85,ha,Rayuwar Lahira,the-hereafter-life-en
1959,85,ku,ژیانی ڕۆژی دوایی,the-hereafter-life-en
1960,85,nl,Het Hiernamaals,the-hereafter-life-en
1961,85,ps,بل ژوند,the-hereafter-life-en
1962,85,ro,Viața de Apoi,the-hereafter-life-en
1963,85,si,මතුලොව ජීවිතය,the-hereafter-life-en
1964,85,so,Nolosha Aakhiro,the-hereafter-life-en
1965,85,sq,Jeta e amshuar,the-hereafter-life-en
1966,85,sv,Det kommande livet,the-hereafter-life-en
1967,85,sw,Maisha ya Akhera.,the-hereafter-life-en
1968,85,tg,Зиндагии охират,the-hereafter-life-en
1969,85,th,ชีวิตแห่งโลกอาคิเราะฮ์,the-hereafter-life-en
1970,85,ug,ئاخىرەت ھاياتى,the-hereafter-life-en
1971,85,uz,Охират ҳаети,the-hereafter-life-en
1972,85,vi,Cuộc sống Đời Sau,the-hereafter-life-en
1973,85,yo,Isẹmi ọjọ ìkẹyìn,the-hereafter-life-en
1974,86,ar,مراتب القضاء والقدر,levels-of-divine-decree-and-fate-en
1975,86,en,Levels of Divine Decree and Fate,levels-of-divine-decree-and-fate-en
1976,86,bn,কাদ্বা ও কদরের স্তরসমূহ,levels-of-divine-decree-and-fate-en
1977,86,de,Die verschiedenen Stufen der Vorherbestimmung des Schicksals,levels-of-divine-decree-and-fate-en
1978,86,es,Los niveles de la Voluntad y el Decreto de Al-lah.,levels-of-divine-decree-and-fate-en
1979,86,fr,Les étapes du Décret et du Destin,levels-of-divine-decree-and-fate-en
1980,86,id,Tingkatan-tingkatan Qaḍā` dan Qadar,levels-of-divine-decree-and-fate-en
1981,86,ml,വിധിവിശ്വാസത്തിൻ്റെ പദവികൾ,levels-of-divine-decree-and-fate-en
1982,86,pt,Estágios da predestinação e decreto,levels-of-divine-decree-and-fate-en
1983,86,ru,Этапы предустановления и предопределения,levels-of-divine-decree-and-fate-en
1984,86,ta,விதியின் படித்தரங்கள்,levels-of-divine-decree-and-fate-en
1985,86,tr,Kaza ve Kaderin Mertebeleri,levels-of-divine-decree-and-fate-en
1986,86,ur,قضاء و قدر کے مراتب,levels-of-divine-decree-and-fate-en
1987,86,zh,前定的范畴,levels-of-divine-decree-and-fate-en
1988,86,hi,क़ज़ा एवं क़दर (नियति एवं भाग्य) की श्रेणियाँ,levels-of-divine-decree-and-fate-en
1989,86,it,I gradi del decreto divino e del destino,levels-of-divine-decree-and-fate-en
1990,86,fa,مراتب قضاء و قدر,levels-of-divine-decree-and-fate-en
1991,86,am,የቀዷና ቀደር ደረጃዎች,levels-of-divine-decree-and-fate-en
1992,86,az,Qəza və qədərin mərtəbələri,levels-of-divine-decree-and-fate-en
1993,86,bs,Stepeni Allahove odredbe,levels-of-divine-decree-and-fate-en
1994,86,cs,Úrovně předurčení a osudu,levels-of-divine-decree-and-fate-en
1995,86,ha,Matakan Hukuncin Allah da Qaddara,levels-of-divine-decree-and-fate-en
1996,86,ku,پلەکانی قەزا وقەدەر,levels-of-divine-decree-and-fate-en
1997,86,nl,Gradaties van voorbeschikking en lot,levels-of-divine-decree-and-fate-en
1998,86,ps,د قضا او تقدیر مرتبې,levels-of-divine-decree-and-fate-en
1999,86,ro,Nivelele destinului și predestinării,levels-of-divine-decree-and-fate-en
2000,86,si,පෙර නියමයෙහි හා ඉරණමෙහි තරාතිරම්,levels-of-divine-decree-and-fate-en
2001,86,so,Qadarka iyo Qadaha martabooyinkooda,levels-of-divine-decree-and-fate-en
2002,86,sq,Shkallët e kadasë dhe kaderit,levels-of-divine-decree-and-fate-en
2003,86,sv,Ödets nivåer,levels-of-divine-decree-and-fate-en
2004,86,sw,Ngazi za hukumu na Qadar.,levels-of-divine-decree-and-fate-en
2005,86,tg,Маротиби қазо ва қадар,levels-of-divine-decree-and-fate-en
2006,86,th,ระดับขั้นของกฎกำหนดสภาวะ,levels-of-divine-decree-and-fate-en
2007,86,ug,قازا ۋە قەدەرنىڭ دەرىجىلىرى,levels-of-divine-decree-and-fate-en
2008,86,uz,Қазо ва қадарнинг мартабалари,levels-of-divine-decree-and-fate-en
2009,86,vi,Các cấp bậc về tiền định,levels-of-divine-decree-and-fate-en
2010,86,yo,Awọn ipo idajọ ati kadara,levels-of-divine-decree-and-fate-en
2011,87,ar,مسائل القضاء والقدر,issues-of-divine-decree-and-fate-en
2012,87,en,Issues of Divine Decree and Fate,issues-of-divine-decree-and-fate-en
2013,87,bn,কাদ্বা ও কদরের মাসআলাসমূহ,issues-of-divine-decree-and-fate-en
2014,87,de,Fragen zur Vorherbestimmung des SchicksalsDie verschiedenen Stufen der Vorherbestimmung des Schicksals,issues-of-divine-decree-and-fate-en
2015,87,es,Cuestiones de la Voluntad y el Decreto de Al-lah.,issues-of-divine-decree-and-fate-en
2016,87,fr,Les questions sur le Décret et le Destin,issues-of-divine-decree-and-fate-en
2017,87,id,Masalah-masalah Qaḍā` dan Qadar,issues-of-divine-decree-and-fate-en
2018,87,ml,വിധിവിശ്വാസവുമായി ബന്ധപ്പെട്ട വിഷയങ്ങൾ,issues-of-divine-decree-and-fate-en
2019,87,pt,Assuntos da predestinação e decreto,issues-of-divine-decree-and-fate-en
2020,87,ru,"Вопросы, связанные с предустановлением и предопределением",issues-of-divine-decree-and-fate-en
2021,87,ta,விதியின் விடயங்கள்,issues-of-divine-decree-and-fate-en
2022,87,tr,Kaza ve Kader Konuları,issues-of-divine-decree-and-fate-en
2023,87,ur,قضاء و قدر کے مسائل,issues-of-divine-decree-and-fate-en
2024,87,zh,前定的问题,issues-of-divine-decree-and-fate-en
2025,87,hi,क़ज़ा एवं क़दर (नियति एवं भाग्य) के मसायल,issues-of-divine-decree-and-fate-en
2026,87,it,Le questioni riguardanti il decreto divino e il destino,issues-of-divine-decree-and-fate-en
2027,87,fa,مسائل قضاء و قدر,issues-of-divine-decree-and-fate-en
2028,87,am,የቀዷና ቀደር ጉዳዮች,issues-of-divine-decree-and-fate-en
2029,87,az,Qəza və qədər məsələləri,issues-of-divine-decree-and-fate-en
2030,87,bs,Pitanja vezana za Allahovu odredbu,issues-of-divine-decree-and-fate-en
2031,87,cs,Otázky týkající se předurčení a osudu,issues-of-divine-decree-and-fate-en
2032,87,ha,Mas’alolin Hukuncin Allah da Kaddara Musulunci,issues-of-divine-decree-and-fate-en
2033,87,ku,مەسەلەکانی قەزا وقەدەر,issues-of-divine-decree-and-fate-en
2034,87,nl,Kwesties van voorbeschikking en lot,issues-of-divine-decree-and-fate-en
2035,87,ps,د قضا او تقدیر مسألې,issues-of-divine-decree-and-fate-en
2036,87,ro,Chestiuni legate de destin și predestinare,issues-of-divine-decree-and-fate-en
2037,87,si,පෙර නියමය හා ඉරණම හා බැඳුණු ගැටළු,issues-of-divine-decree-and-fate-en
2038,87,so,Masalooyin Qadarka iyo Qadaha ku saabsan,issues-of-divine-decree-and-fate-en
2039,87,sq,Çështje të kadasë dhe kaderit,issues-of-divine-decree-and-fate-en
2040,87,sv,Ämnen relaterade till ödet och det förutbestämda,issues-of-divine-decree-and-fate-en
2041,87,sw,Mambo ya Hukumu na Qadar.,issues-of-divine-decree-and-fate-en
2042,87,tg,Масъалаҳои қазо ва қадар,issues-of-divine-decree-and-fate-en
2043,87,th,ประเด็นต่าง ๆ ที่เกี่ยวข้องกับกฎกำหนดสภาวะ,issues-of-divine-decree-and-fate-en
2044,87,ug,قازا ۋە قەدەر مەسىلىلىرى,issues-of-divine-decree-and-fate-en
2045,87,uz,Қазо ва қадарша оид масалалар,issues-of-divine-decree-and-fate-en
2046,87,vi,Các vấn đề liên quan đến sự tiền định,issues-of-divine-decree-and-fate-en
2047,87,yo,Awọn ibeere idajọ ati kadara,issues-of-divine-decree-and-fate-en
2048,88,ar,الإسلام,islam-en
2049,88,en,Islam,islam-en
2050,88,bn,আল-ইসলাম,islam-en
2051,88,de,Der Islam,islam-en
2052,88,es,Islam.,islam-en
2053,88,fr,L'Islam,islam-en
2054,88,id,Islam,islam-en
2055,88,ml,ഇസ്ലാം,islam-en
2056,88,pt,O Islam,islam-en
2057,88,ru,Ислам,islam-en
2058,88,ta,இஸ்லாம்,islam-en
2059,88,tr,İslam,islam-en
2060,88,ur,اسلام,islam-en
2061,88,zh,伊斯兰教,islam-en
2062,88,hi,इस्लाम,islam-en
2063,88,it,L’Islam,islam-en
2064,88,fa,اسلام,islam-en
2065,88,am,ኢስላም,islam-en
2066,88,az,İslam,islam-en
2067,88,bs,Islam,islam-en
2068,88,cs,Islám,islam-en
2069,88,ha,Abubuwan da suke warware Musulunci,islam-en
2070,88,ku,ئیسلام,islam-en
2071,88,nl,De Islam,islam-en
2072,88,ps,اسلام,islam-en
2073,88,ro,Islamul,islam-en
2074,88,si,ඉස්ලාමය,islam-en
2075,88,so,Islaam,islam-en
2076,88,sq,Islami,islam-en
2077,88,sv,Islam,islam-en
2078,88,sw,Uislamu,islam-en
2079,88,tg,Ислом,islam-en
2080,88,th,อิสลาม,islam-en
2081,88,ug,ئىسلام,islam-en
2082,88,uz,Ислом,islam-en
2083,88,vi,Islam,islam-en
2084,88,yo,Ẹsin Isilaamu,islam-en
2085,89,ar,نواقض الإسلام,nullifiers-of-islam-en
2086,89,en,Nullifiers of Islam,nullifiers-of-islam-en
2087,89,bn,ইসলাম ভঙ্গকারী বিষয়সমূহ,nullifiers-of-islam-en
2088,89,de,Dinge die ungültig machen,nullifiers-of-islam-en
2089,89,es,Los anuladores el Islam.,nullifiers-of-islam-en
2090,89,fr,Les points annulatifs de l'Islam,nullifiers-of-islam-en
2091,89,id,Pembatal-pembatal Keislaman,nullifiers-of-islam-en
2092,89,ml,ഇസ്ലാമിൽ നിന്ന് പുറത്തു പോകാൻ കാരണമാകുന്ന കാര്യങ്ങൾ,nullifiers-of-islam-en
2093,89,pt,Anuladores do Isslam,nullifiers-of-islam-en
